time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duEW[unit=""],duNS[unit=""],duV[unit=""]
2024-02-13T18:00:00Z,-7.609444,112.595556,0.0029149116016924,-0.0022403660695999,0.0007170981843955815
2024-02-13T21:00:00Z,-7.609444,112.595556,0.0028121443465352,-0.002430263441056,0.0006053617689758539
2024-02-14T00:00:00Z,-7.609444,112.595556,0.0027721927035599,-0.0026441377121955,0.0004824217758141458
2024-02-14T03:00:00Z,-7.609444,112.595556,0.0026466073468327,-0.0026090946048498,0.0006726707797497511
2024-02-14T06:00:00Z,-7.609444,112.595556,0.0024627100210636,-0.0025520287454128,0.00101102842018
2024-02-14T09:00:00Z,-7.609444,112.595556,0.0023603192530572,-0.0027068450581282,0.0010370687814429
2024-02-14T12:00:00Z,-7.609444,112.595556,0.0023259713780134,-0.0028358926065266,0.00093770312378183
2024-02-14T15:00:00Z,-7.609444,112.595556,0.0022015538997948,-0.0027876228559762,0.0011130264028906
2024-02-14T18:00:00Z,-7.609444,112.595556,0.0020880526863038,-0.002718384610489,0.0011082348646596
2024-02-14T21:00:00Z,-7.609444,112.595556,0.0019223543349653,-0.0026262016035616,0.0009972400730475783
2024-02-15T00:00:00Z,-7.609444,112.595556,0.0017984297592192,-0.0024618962779641,0.0007927856640890241
2024-02-15T03:00:00Z,-7.609444,112.595556,0.0015506041236221,-0.0023304685018956,0.000684537400957197
2024-02-15T06:00:00Z,-7.609444,112.595556,0.0012068815995007,-0.0022330575156956,0.000719474395737052
2024-02-15T09:00:00Z,-7.609444,112.595556,0.0009733542683534324,-0.0022881855256855,0.0005189423682168126
2024-02-15T12:00:00Z,-7.609444,112.595556,0.0009899593424052,-0.0024303733371198,0.00036392282345332205
2024-02-15T15:00:00Z,-7.609444,112.595556,0.0009867207845672965,-0.002440728014335,0.0009150707046501338
2024-02-15T18:00:00Z,-7.609444,112.595556,0.0009155760053545236,-0.0024041519500315,0.0014986818423494
2024-02-15T21:00:00Z,-7.609444,112.595556,0.0008554402738809586,-0.0023370780982077,0.0016250835033133
2024-02-16T00:00:00Z,-7.609444,112.595556,0.0011021802201867,-0.0023411307483911,0.001545509789139
2024-02-16T03:00:00Z,-7.609444,112.595556,0.0014728060923516,-0.0022965311072766,0.001486437045969
2024-02-16T06:00:00Z,-7.609444,112.595556,0.0017480698879808,-0.0022440967150032,0.0013541361549869
2024-02-16T09:00:00Z,-7.609444,112.595556,0.0018419623374938,-0.002320829546079,0.0011008032597601
2024-02-16T12:00:00Z,-7.609444,112.595556,0.0019012412521988,-0.0024286250118166,0.0011572933290153
2024-02-16T15:00:00Z,-7.609444,112.595556,0.0018867600010707,-0.0025297133252024,0.0015308755682781
